,event_date,event_time_cst,home_id,away_id,venue_id
144,05/06/2023,06:30 PM,140,127,123
145,05/06/2023,06:30 PM,129,135,116
146,05/07/2023,07:30 PM,141,145,124
147,05/07/2023,07:30 PM,139,147,51
148,05/07/2023,09:30 PM,132,131,119
149,05/07/2023,09:30 PM,142,143,125
150,05/07/2023,09:30 PM,128,125,115
151,05/07/2023,03:30 PM,137,130,47
152,06/08/2023,07:30 PM,149,153,131
153,05/13/2023,12:00 PM,147,153,56
154,05/13/2023,06:30 PM,138,152,49
155,05/13/2023,06:30 PM,136,134,122
156,05/13/2023,06:30 PM,126,139,113
157,05/13/2023,06:30 PM,133,135,120
158,05/13/2023,06:30 PM,146,129,129
159,05/13/2023,06:30 PM,144,151,127
160,05/14/2023,07:30 PM,143,149,126
161,05/14/2023,07:30 PM,141,137,124
162,05/14/2023,07:30 PM,130,125,117
163,05/14/2023,08:30 PM,131,148,118
164,05/14/2023,08:30 PM,145,127,128
165,05/14/2023,09:30 PM,142,128,125
166,05/15/2023,08:30 PM,132,140,119
167,05/17/2023,06:30 PM,138,131,49
168,05/17/2023,06:30 PM,152,147,33
169,05/17/2023,06:30 PM,150,146,132
170,05/17/2023,06:30 PM,136,132,122
171,05/17/2023,06:30 PM,134,151,121
172,05/17/2023,06:30 PM,129,144,116
173,05/17/2023,06:55 PM,148,126,130
174,05/18/2023,07:30 PM,149,128,131
175,05/18/2023,07:30 PM,125,141,112
176,05/18/2023,07:30 PM,139,133,51
177,05/18/2023,08:30 PM,145,142,128
178,05/18/2023,09:30 PM,127,130,114
179,05/18/2023,09:30 PM,137,143,47
180,05/20/2023,06:30 PM,152,139,33
181,05/20/2023,06:30 PM,150,136,132
182,05/20/2023,06:30 PM,126,132,113
183,05/20/2023,06:30 PM,133,134,120
184,05/20/2023,06:30 PM,144,146,127
185,05/20/2023,06:30 PM,148,135,130
186,05/21/2023,07:30 PM,143,129,126
187,05/21/2023,07:30 PM,147,138,56
188,05/21/2023,07:30 PM,149,141,131
189,05/21/2023,08:30 PM,131,145,118
190,05/21/2023,08:30 PM,153,130,133
191,05/21/2023,09:30 PM,127,140,114
192,05/21/2023,09:30 PM,142,125,125
193,05/21/2023,09:30 PM,128,137,115
194,05/27/2023,06:30 PM,146,133,129
195,05/27/2023,06:30 PM,135,147,39
196,05/27/2023,06:30 PM,151,148,111
197,05/27/2023,06:30 PM,134,138,121
198,05/27/2023,06:30 PM,129,126,116
199,05/28/2023,07:30 PM,141,143,124
200,05/28/2023,07:30 PM,125,145,112
201,05/28/2023,07:30 PM,153,128,133
202,05/28/2023,08:30 PM,131,150,118
203,05/28/2023,09:30 PM,132,152,119
204,05/28/2023,09:30 PM,140,149,123
205,05/28/2023,09:30 PM,137,144,47
206,05/28/2023,02:00 PM,130,142,117
207,05/29/2023,07:30 PM,139,136,51
208,05/31/2023,06:00 PM,138,135,49
209,05/31/2023,06:30 PM,136,131,122
210,05/31/2023,06:30 PM,126,146,113
211,05/31/2023,06:30 PM,151,150,111
212,05/31/2023,06:30 PM,148,152,130
213,05/31/2023,06:30 PM,129,147,116
214,06/01/2023,07:15 PM,133,144,120
215,06/01/2023,07:30 PM,143,125,126
216,06/01/2023,08:30 PM,145,132,128
217,06/01/2023,08:35 PM,130,149,117
218,06/01/2023,09:30 PM,137,140,47
219,06/01/2023,09:30 PM,128,141,115
220,07/13/2023,09:30 PM,127,153,114
221,06/03/2023,02:30 PM,151,135,111
222,06/03/2023,03:30 PM,137,142,47
223,06/03/2023,06:30 PM,150,147,132
224,06/03/2023,06:30 PM,133,126,120
225,06/03/2023,06:30 PM,144,134,127
226,06/03/2023,06:30 PM,148,146,130
227,06/04/2023,07:09 PM,136,152,122
228,06/04/2023,07:30 PM,143,145,126
229,06/04/2023,07:30 PM,149,139,131
230,06/04/2023,07:30 PM,125,129,112
231,06/04/2023,07:30 PM,153,141,133
232,06/04/2023,08:30 PM,131,140,118
233,06/04/2023,09:30 PM,128,130,115
234,06/08/2023,09:30 PM,127,138,114
235,06/10/2023,06:30 PM,138,126,49
236,06/10/2023,06:30 PM,152,137,33
237,06/10/2023,06:30 PM,146,125,129
238,06/10/2023,06:30 PM,135,133,39
239,06/10/2023,06:30 PM,129,139,116
240,06/11/2023,07:20 PM,134,131,121
241,06/11/2023,07:30 PM,147,136,56
242,06/11/2023,07:30 PM,141,127,124
243,06/11/2023,07:30 PM,130,143,117
244,06/11/2023,08:30 PM,145,151,128
245,06/11/2023,09:30 PM,140,148,123
246,06/11/2023,09:30 PM,128,150,115
247,06/11/2023,12:00 PM,153,132,133
248,06/12/2023,09:00 PM,142,149,125
249,06/17/2023,02:30 PM,151,136,111
250,06/17/2023,06:30 PM,126,145,113
251,06/17/2023,06:30 PM,135,134,39
252,06/18/2023,07:30 PM,130,127,117
253,06/18/2023,07:30 PM,139,153,51
254,06/18/2023,09:30 PM,140,142,123
255,06/21/2023,06:30 PM,138,151,49
256,06/21/2023,06:30 PM,150,129,132
257,06/21/2023,06:30 PM,146,139,129
258,06/21/2023,06:30 PM,144,152,127
259,06/21/2023,06:30 PM,134,148,121
260,06/22/2023,07:30 PM,141,140,124
261,06/22/2023,07:30 PM,153,145,133
262,06/22/2023,09:30 PM,132,130,119
263,06/22/2023,09:30 PM,127,137,114
264,06/22/2023,09:30 PM,142,147,125
265,06/22/2023,10:07 PM,143,149,126
266,09/10/2023,07:30 PM,125,135,112
267,09/28/2023,08:30 PM,131,128,118
268,06/24/2023,06:30 PM,152,146,33
269,06/24/2023,06:30 PM,136,139,122
270,06/24/2023,06:30 PM,126,150,113
271,06/24/2023,06:30 PM,135,129,39
272,06/24/2023,06:30 PM,144,138,127
273,06/24/2023,06:30 PM,148,133,130
274,06/25/2023,07:30 PM,130,147,117
275,06/25/2023,08:30 PM,143,141,126
276,06/25/2023,08:30 PM,131,132,118
277,06/25/2023,08:30 PM,145,125,128
278,06/25/2023,09:30 PM,127,128,114
279,06/25/2023,09:30 PM,142,151,125
280,06/25/2023,09:30 PM,140,153,123
281,06/25/2023,09:30 PM,137,134,47
282,07/01/2023,06:30 PM,150,135,132
283,07/01/2023,06:30 PM,136,144,122
284,07/01/2023,06:30 PM,133,143,120
285,07/01/2023,06:30 PM,134,147,121
286,07/01/2023,06:30 PM,129,145,116
287,07/02/2023,07:30 PM,149,127,131
288,07/02/2023,07:30 PM,130,128,117
289,07/02/2023,07:30 PM,125,142,112
290,07/02/2023,07:30 PM,139,126,51
291,07/02/2023,07:30 PM,153,131,133
292,07/02/2023,08:03 PM,146,151,129
293,07/02/2023,09:30 PM,140,132,123
294,07/02/2023,09:30 PM,137,141,47
295,07/02/2023,03:00 PM,138,148,49
296,07/04/2023,06:30 PM,133,136,120
297,07/04/2023,06:30 PM,134,129,121
298,07/05/2023,07:30 PM,149,126,131
299,07/05/2023,09:30 PM,132,127,119
300,07/05/2023,06:30 PM,151,152,111
301,07/13/2023,08:00 PM,131,142,118
302,09/11/2023,07:00 PM,132,153,119
303,07/08/2023,06:30 PM,152,150,33
304,07/08/2023,06:30 PM,136,151,122
305,07/08/2023,06:30 PM,126,133,113
306,07/08/2023,06:30 PM,146,138,129
307,07/08/2023,06:30 PM,144,135,127
308,07/08/2023,06:30 PM,129,153,116
309,07/09/2023,07:30 PM,147,139,56
310,07/09/2023,07:30 PM,141,130,124
311,07/09/2023,07:30 PM,125,143,112
312,07/09/2023,08:30 PM,131,149,118
313,07/09/2023,08:30 PM,145,134,128
314,07/09/2023,09:30 PM,132,148,119
315,07/09/2023,09:30 PM,127,140,114
316,07/09/2023,09:30 PM,128,137,115
317,07/12/2023,06:30 PM,135,138,39
318,07/12/2023,06:30 PM,144,150,127
319,07/13/2023,07:30 PM,141,125,124
