,event_date,event_time_cst,home_id,away_id,venue_id
131,11/05/2023,04:05 PM,34,47,33
132,11/05/2023,04:25 PM,31,51,30
133,11/05/2023,04:25 PM,46,33,45
134,11/06/2023,08:20 PM,55,43,53
135,11/07/2023,08:15 PM,52,58,50
136,11/10/2023,08:15 PM,59,34,56
137,11/12/2023,09:30 AM,40,47,39
138,11/12/2023,01:00 PM,49,38,48
139,11/12/2023,01:00 PM,55,54,53
140,11/12/2023,01:00 PM,61,45,58
141,11/12/2023,01:00 PM,62,35,59
142,11/12/2023,01:00 PM,42,44,41
143,11/12/2023,01:00 PM,56,53,54
144,11/12/2023,04:05 PM,60,50,57
145,11/12/2023,04:05 PM,58,39,55
146,11/12/2023,04:25 PM,33,51,32
147,11/12/2023,04:25 PM,48,37,47
148,11/13/2023,08:20 PM,31,52,30
149,11/14/2023,08:15 PM,43,36,42
150,11/17/2023,08:15 PM,49,55,48
151,11/19/2023,01:00 PM,34,33,33
152,11/19/2023,01:00 PM,38,42,37
153,11/19/2023,01:00 PM,39,59,38
154,11/19/2023,01:00 PM,44,58,43
155,11/19/2023,01:00 PM,54,60,52
156,11/19/2023,01:00 PM,61,53,58
157,11/19/2023,01:00 PM,41,31,40
158,11/19/2023,01:00 PM,37,51,36
159,11/19/2023,04:05 PM,45,56,44
160,11/19/2023,04:25 PM,43,52,42
161,11/19/2023,04:25 PM,57,48,55
162,11/20/2023,08:20 PM,36,62,35
163,11/21/2023,08:15 PM,32,46,31
164,11/23/2023,12:30 PM,39,44,38
165,11/23/2023,04:30 PM,33,37,32
166,11/24/2023,08:20 PM,48,45,47
167,11/24/2023,03:00 PM,52,41,50
168,11/26/2023,01:00 PM,50,35,49
169,11/26/2023,01:00 PM,55,42,53
170,11/26/2023,01:00 PM,54,61,52
171,11/26/2023,01:00 PM,47,56,46
172,11/26/2023,01:00 PM,51,40,50
173,11/26/2023,01:00 PM,53,34,51
174,11/26/2023,04:05 PM,60,57,57
175,11/26/2023,04:05 PM,36,38,35
176,11/26/2023,04:25 PM,31,32,30
177,11/26/2023,04:25 PM,46,43,45
178,11/27/2023,08:20 PM,58,49,55
179,11/28/2023,08:15 PM,62,59,59
180,12/01/2023,08:15 PM,33,48,32
181,12/03/2023,01:00 PM,40,58,39
182,12/03/2023,01:00 PM,35,39,34
183,12/03/2023,01:00 PM,52,50,50
184,12/03/2023,01:00 PM,42,60,41
185,12/03/2023,01:00 PM,56,34,54
186,12/03/2023,01:00 PM,53,47,51
187,12/03/2023,01:00 PM,37,41,36
188,12/03/2023,04:05 PM,54,36,52
189,12/03/2023,04:25 PM,57,38,55
190,12/03/2023,04:25 PM,46,45,45
191,12/04/2023,08:20 PM,44,32,43
192,12/05/2023,08:15 PM,61,55,58
193,12/08/2023,08:15 PM,42,40,41
194,12/10/2023,01:00 PM,50,56,49
195,12/10/2023,01:00 PM,49,57,48
196,12/10/2023,01:00 PM,59,39,56
197,12/10/2023,01:00 PM,55,47,53
198,12/10/2023,01:00 PM,38,61,37
199,12/10/2023,01:00 PM,35,34,34
200,12/10/2023,01:00 PM,52,54,50
201,12/10/2023,04:05 PM,31,62,30
202,12/10/2023,04:05 PM,45,48,44
203,12/10/2023,04:25 PM,32,43,31
204,12/10/2023,04:25 PM,58,36,55
205,12/11/2023,08:20 PM,33,46,32
206,12/12/2023,08:15 PM,41,53,40
207,12/12/2023,08:15 PM,51,44,50
208,12/15/2023,08:15 PM,34,50,33
209,12/15/2023,08:15 PM,55,62,53
210,12/15/2023,08:15 PM,38,59,37
211,12/15/2023,08:15 PM,39,36,38
212,12/15/2023,08:15 PM,47,42,46
213,12/15/2023,08:15 PM,31,58,30
214,12/17/2023,01:00 PM,44,56,43
215,12/17/2023,01:00 PM,41,52,40
216,12/17/2023,01:00 PM,35,51,34
217,12/17/2023,01:00 PM,53,54,51
218,12/17/2023,04:05 PM,60,45,57
219,12/17/2023,04:05 PM,57,37,55
220,12/17/2023,04:25 PM,43,33,42
221,12/17/2023,04:25 PM,48,46,47
222,12/18/2023,08:20 PM,61,49,58
223,12/19/2023,08:15 PM,40,32,39
224,12/22/2023,08:15 PM,57,35,55
225,12/23/2023,04:30 PM,42,55,41
226,12/24/2023,08:00 PM,58,43,55
227,12/24/2023,01:00 PM,50,47,49
228,12/24/2023,01:00 PM,34,44,33
229,12/24/2023,01:00 PM,54,38,52
230,12/24/2023,01:00 PM,62,39,59
231,12/24/2023,01:00 PM,52,37,50
232,12/24/2023,01:00 PM,53,48,51
233,12/24/2023,04:05 PM,56,61,54
234,12/24/2023,04:25 PM,59,60,56
235,12/24/2023,04:25 PM,41,33,40
236,12/25/2023,08:15 PM,36,40,35
237,12/25/2023,01:00 PM,32,31,31
238,12/25/2023,04:30 PM,46,51,45
239,12/26/2023,08:15 PM,45,49,44
240,12/29/2023,08:15 PM,38,52,37
241,12/31/2023,08:15 PM,33,39,32
242,12/31/2023,01:00 PM,49,41,48
243,12/31/2023,01:00 PM,43,40,42
244,12/31/2023,01:00 PM,59,50,56
245,12/31/2023,01:00 PM,54,53,52
246,12/31/2023,01:00 PM,47,31,46
247,12/31/2023,01:00 PM,61,34,58
248,12/31/2023,01:00 PM,51,57,50
249,12/31/2023,01:00 PM,46,60,45
250,12/31/2023,01:00 PM,56,35,54
251,12/31/2023,01:00 PM,37,45,36
252,12/31/2023,04:05 PM,48,42,47
253,12/31/2023,04:25 PM,36,58,35
254,12/31/2023,04:25 PM,32,55,31
255,01/01/2024,08:20 PM,62,44,59
256,01/05/2024,01:00 PM,60,48,57
257,01/05/2024,01:00 PM,49,42,48
258,01/05/2024,01:00 PM,34,56,33
259,01/05/2024,01:00 PM,55,38,53
260,01/05/2024,01:00 PM,39,62,38
261,01/05/2024,01:00 PM,44,59,43
262,01/05/2024,01:00 PM,47,54,46
263,01/05/2024,01:00 PM,58,32,55
264,01/05/2024,01:00 PM,31,36,30
265,01/05/2024,01:00 PM,41,43,40
266,01/05/2024,01:00 PM,40,52,39
267,01/05/2024,01:00 PM,35,50,34
268,01/05/2024,01:00 PM,51,46,50
269,01/05/2024,01:00 PM,45,57,44
270,01/05/2024,01:00 PM,53,61,51
271,01/05/2024,01:00 PM,37,33,36
