,event_date,event_time_cst,home_id,away_id,venue_id
231,11/15/2023,07:00 PM,70,90,6
232,11/15/2023,08:00 PM,64,75,1
233,11/15/2023,08:00 PM,67,76,62
234,11/15/2023,08:00 PM,73,63,66
235,11/15/2023,08:00 PM,68,83,63
236,11/15/2023,10:30 PM,86,74,77
237,11/16/2023,07:30 PM,81,93,72
238,11/16/2023,08:30 PM,85,71,76
239,11/16/2023,09:00 PM,65,76,4
240,11/16/2023,10:30 PM,84,91,75
241,11/16/2023,02:00 PM,69,78,64
242,11/17/2023,07:00 PM,80,75,71
243,11/17/2023,07:00 PM,66,90,61
244,11/17/2023,07:00 PM,82,83,73
245,11/17/2023,08:30 PM,92,63,27
246,11/17/2023,09:00 PM,88,84,78
247,11/17/2023,10:00 PM,71,91,65
248,11/17/2023,10:30 PM,72,74,8
249,11/17/2023,10:30 PM,86,73,77
250,11/17/2023,02:00 PM,78,87,15
251,11/18/2023,08:00 PM,68,77,63
252,11/18/2023,10:00 PM,76,74,69
253,11/18/2023,11:00 AM,69,94,64
254,11/18/2023,01:00 PM,93,90,29
255,11/18/2023,02:00 PM,67,92,62
256,11/18/2023,04:00 PM,63,85,60
257,11/19/2023,07:00 PM,88,91,78
258,11/19/2023,07:00 PM,68,75,63
259,11/19/2023,07:00 PM,89,66,25
260,11/19/2023,07:00 PM,81,82,72
261,11/19/2023,07:00 PM,83,79,74
262,11/19/2023,07:30 PM,70,80,6
263,11/19/2023,09:00 PM,64,65,1
264,11/19/2023,10:00 PM,84,71,75
265,11/19/2023,10:30 PM,72,73,8
266,11/19/2023,08:00 AM,94,87,81
267,11/19/2023,05:30 PM,93,80,29
268,11/19/2023,06:00 PM,82,90,73
269,11/20/2023,07:00 PM,92,77,27
270,11/20/2023,08:00 PM,76,73,69
271,11/21/2023,07:00 PM,74,85,67
272,11/21/2023,07:00 PM,63,89,60
273,11/21/2023,08:00 PM,64,79,1
274,11/21/2023,08:00 PM,67,65,62
275,11/21/2023,09:00 PM,75,72,68
276,11/21/2023,10:00 PM,71,88,65
277,11/21/2023,10:00 PM,84,86,75
278,11/23/2023,07:00 PM,81,85,72
279,11/23/2023,07:00 PM,80,92,71
280,11/23/2023,07:00 PM,78,83,15
281,11/23/2023,07:00 PM,74,89,67
282,11/23/2023,07:00 PM,82,79,73
283,11/23/2023,07:00 PM,63,68,60
284,11/23/2023,07:00 PM,70,77,6
285,11/23/2023,07:30 PM,91,93,80
286,11/23/2023,09:00 PM,75,73,68
287,11/23/2023,09:00 PM,67,88,62
288,11/23/2023,09:30 PM,64,90,1
289,11/23/2023,10:00 PM,76,66,69
290,11/23/2023,10:00 PM,71,86,65
291,11/23/2023,10:00 PM,65,84,4
292,11/24/2023,01:00 PM,89,78,25
293,11/24/2023,01:00 PM,93,79,29
294,11/24/2023,02:00 PM,92,87,27
295,11/24/2023,03:00 PM,73,67,66
296,11/24/2023,03:00 PM,83,80,74
297,11/24/2023,03:00 PM,70,85,6
298,11/24/2023,03:30 PM,76,72,69
299,11/24/2023,03:30 PM,86,66,77
300,11/24/2023,06:00 PM,77,82,70
301,11/25/2023,07:30 PM,69,91,64
302,11/25/2023,08:00 PM,81,63,72
303,11/25/2023,08:00 PM,74,68,67
304,11/25/2023,08:30 PM,64,88,1
305,11/25/2023,08:30 PM,94,65,81
306,11/25/2023,10:00 PM,71,84,65
307,11/25/2023,01:00 PM,79,89,16
308,11/25/2023,04:00 PM,72,66,8
309,11/26/2023,07:00 PM,83,77,74
310,11/26/2023,07:00 PM,82,87,73
311,11/26/2023,07:30 PM,91,93,80
312,11/26/2023,10:00 PM,86,84,77
313,11/26/2023,10:00 PM,90,75,79
314,11/26/2023,10:00 PM,65,88,4
315,11/26/2023,01:00 PM,78,94,15
316,11/26/2023,02:00 PM,92,73,27
317,11/26/2023,05:00 PM,81,80,72
318,11/27/2023,08:00 PM,67,68,62
319,11/27/2023,09:00 PM,85,76,76
320,11/28/2023,07:00 PM,80,89,71
321,11/28/2023,07:00 PM,79,77,16
322,11/28/2023,07:00 PM,69,74,64
323,11/28/2023,09:00 PM,65,63,4
324,11/28/2023,09:30 PM,88,90,78
325,11/28/2023,10:30 PM,86,70,77
326,11/29/2023,07:00 PM,83,91,74
327,11/29/2023,07:00 PM,93,81,29
328,11/29/2023,07:00 PM,87,74,20
329,11/29/2023,08:00 PM,94,73,81
330,11/29/2023,08:00 PM,67,82,62
331,11/29/2023,08:00 PM,68,64,63
332,11/29/2023,08:30 PM,92,71,27
333,11/29/2023,09:00 PM,75,63,68
334,11/29/2023,09:00 PM,85,90,76
335,11/29/2023,10:00 PM,84,76,75
336,11/30/2023,07:00 PM,80,66,71
337,11/30/2023,07:30 PM,79,78,16
338,11/30/2023,10:30 PM,72,70,8
339,12/01/2023,07:00 PM,89,86,25
340,12/01/2023,07:00 PM,81,91,72
341,12/01/2023,07:00 PM,78,92,15
342,12/01/2023,07:00 PM,66,74,61
343,12/01/2023,07:00 PM,93,83,29
344,12/01/2023,07:00 PM,63,82,60
345,12/01/2023,07:00 PM,87,71,20
346,12/01/2023,08:00 PM,67,94,62
347,12/01/2023,08:00 PM,73,77,66
348,12/01/2023,08:00 PM,68,85,63
349,12/01/2023,09:00 PM,75,65,68
350,12/01/2023,09:00 PM,88,64,78
351,12/01/2023,10:00 PM,76,70,69
352,12/01/2023,10:00 PM,84,90,75
