,event_date,event_time_cst,home_id,away_id,venue_id
126,04/09/2023,12:05 PM,100,106,87
127,04/09/2023,12:10 PM,101,104,88
128,04/09/2023,12:10 PM,121,112,108
129,04/09/2023,12:35 PM,116,107,103
130,04/09/2023,12:35 PM,114,124,101
131,04/09/2023,12:40 PM,117,119,104
132,04/09/2023,12:40 PM,99,109,86
133,04/09/2023,01:10 PM,120,110,107
134,04/09/2023,01:10 PM,95,97,82
135,04/09/2023,01:20 PM,123,105,110
136,04/09/2023,02:10 PM,102,111,89
137,04/09/2023,03:05 PM,113,108,100
138,04/09/2023,03:07 PM,96,118,83
139,04/09/2023,03:10 PM,98,103,85
140,04/09/2023,06:10 PM,122,115,109
141,04/10/2023,01:10 PM,120,107,107
142,04/10/2023,05:10 PM,117,124,104
143,04/10/2023,05:35 PM,114,112,101
144,04/10/2023,05:35 PM,116,110,103
145,04/10/2023,05:40 PM,121,104,108
146,04/10/2023,05:40 PM,100,109,87
147,04/10/2023,06:10 PM,99,115,86
148,04/10/2023,06:20 PM,122,106,109
149,04/10/2023,06:40 PM,123,119,110
150,04/11/2023,07:05 PM,105,108,92
151,04/11/2023,07:40 PM,102,97,89
152,04/11/2023,08:38 PM,96,111,83
153,04/11/2023,08:40 PM,98,95,85
154,04/11/2023,08:45 PM,113,103,100
155,04/11/2023,05:10 PM,117,124,104
156,04/11/2023,05:35 PM,114,112,101
157,04/11/2023,05:35 PM,116,110,103
158,04/11/2023,05:40 PM,121,104,108
159,04/11/2023,05:40 PM,100,109,87
160,04/11/2023,06:07 PM,118,101,105
161,04/11/2023,06:10 PM,99,115,86
162,04/11/2023,06:20 PM,122,106,109
163,04/11/2023,06:40 PM,123,119,110
164,04/11/2023,06:40 PM,120,107,107
165,04/12/2023,07:05 PM,105,108,92
166,04/12/2023,07:40 PM,102,97,89
167,04/12/2023,08:38 PM,96,111,83
168,04/12/2023,08:40 PM,98,95,85
169,04/12/2023,08:45 PM,113,103,100
170,04/12/2023,11:35 AM,116,110,103
171,04/12/2023,12:10 PM,99,115,86
172,04/12/2023,12:10 PM,120,107,107
173,04/12/2023,12:10 PM,117,124,104
174,04/12/2023,01:20 PM,123,119,110
175,04/12/2023,02:10 PM,102,97,89
176,04/12/2023,02:40 PM,98,95,85
177,04/12/2023,03:05 PM,100,109,87
178,04/12/2023,03:07 PM,96,111,83
179,04/12/2023,05:35 PM,114,112,101
180,04/12/2023,05:40 PM,121,104,108
181,04/12/2023,06:07 PM,118,101,105
182,04/12/2023,06:20 PM,122,106,109
183,04/13/2023,07:05 PM,105,108,92
184,04/13/2023,08:45 PM,113,103,100
185,04/13/2023,12:05 PM,114,112,101
186,04/13/2023,12:10 PM,121,104,108
187,04/13/2023,05:40 PM,106,100,93
188,04/13/2023,06:05 PM,124,120,111
189,04/13/2023,06:07 PM,118,101,105
190,04/13/2023,06:45 PM,97,116,84
191,04/14/2023,08:40 PM,115,95,102
192,04/14/2023,05:40 PM,101,113,88
193,04/14/2023,05:40 PM,106,100,93
194,04/14/2023,05:40 PM,109,98,96
195,04/14/2023,06:05 PM,111,117,98
196,04/14/2023,06:05 PM,124,120,111
197,04/14/2023,06:07 PM,118,121,105
198,04/14/2023,06:10 PM,104,96,91
199,04/14/2023,06:10 PM,107,114,94
200,04/15/2023,07:10 PM,110,105,97
201,04/15/2023,07:10 PM,108,122,95
202,04/15/2023,07:15 PM,97,116,84
203,04/15/2023,08:40 PM,112,99,99
204,04/15/2023,08:40 PM,115,95,102
205,04/15/2023,09:10 PM,103,123,90
206,04/15/2023,09:10 PM,119,102,106
207,04/15/2023,12:05 PM,124,120,111
208,04/15/2023,12:10 PM,101,113,88
209,04/15/2023,01:10 PM,107,114,94
210,04/15/2023,01:15 PM,97,116,84
211,04/15/2023,02:07 PM,118,121,105
212,04/15/2023,03:05 PM,111,117,98
213,04/15/2023,03:05 PM,115,95,102
214,04/15/2023,03:07 PM,112,99,99
215,04/15/2023,03:10 PM,104,96,91
216,04/15/2023,03:10 PM,106,100,93
217,04/15/2023,03:10 PM,108,122,95
218,04/15/2023,03:10 PM,109,98,96
219,04/15/2023,06:10 PM,110,105,97
220,04/16/2023,08:10 PM,103,123,90
221,04/16/2023,08:40 PM,119,102,106
222,04/16/2023,12:35 PM,104,96,91
223,04/16/2023,12:35 PM,111,117,98
224,04/16/2023,12:35 PM,124,120,111
225,04/16/2023,12:37 PM,118,121,105
226,04/16/2023,12:40 PM,106,100,93
227,04/16/2023,12:40 PM,109,98,96
228,04/16/2023,01:10 PM,108,122,95
229,04/16/2023,01:10 PM,107,114,94
230,04/16/2023,01:15 PM,97,116,84
231,04/16/2023,03:07 PM,112,99,99
232,04/16/2023,03:10 PM,103,123,90
233,04/16/2023,03:10 PM,119,102,106
234,04/16/2023,03:10 PM,115,95,102
235,04/16/2023,06:10 PM,110,105,97
236,04/17/2023,10:10 AM,104,96,91
237,04/17/2023,05:40 PM,106,121,93
238,04/17/2023,05:40 PM,109,113,96
239,04/17/2023,06:40 PM,108,105,95
240,04/17/2023,06:45 PM,97,98,84
241,04/18/2023,07:10 PM,110,118,97
242,04/18/2023,07:40 PM,102,116,89
243,04/18/2023,08:40 PM,112,123,99
244,04/18/2023,08:40 PM,115,122,102
245,04/18/2023,08:40 PM,119,95,106
246,04/18/2023,09:10 PM,103,99,90
247,04/18/2023,12:10 PM,101,117,88
248,04/18/2023,12:15 PM,101,117,88
249,04/18/2023,03:10 PM,107,100,94
250,04/18/2023,03:15 PM,107,100,94
251,04/18/2023,05:40 PM,106,121,93
252,04/18/2023,05:40 PM,109,113,96
253,04/18/2023,06:05 PM,111,114,98
254,04/18/2023,06:05 PM,124,96,111
255,04/18/2023,06:10 PM,104,120,91
256,04/18/2023,06:40 PM,108,105,95
257,04/18/2023,06:45 PM,97,98,84
258,04/19/2023,07:10 PM,110,118,97
259,04/19/2023,07:40 PM,102,116,89
260,04/19/2023,08:40 PM,112,123,99
261,04/19/2023,08:40 PM,115,122,102
262,04/19/2023,08:40 PM,119,95,106
263,04/19/2023,09:10 PM,103,99,90
264,04/19/2023,11:35 AM,106,121,93
265,04/19/2023,12:10 PM,101,117,88
266,04/19/2023,12:10 PM,109,113,96
267,04/19/2023,12:15 PM,97,98,84
268,04/19/2023,01:10 PM,108,105,95
269,04/19/2023,01:10 PM,107,100,94
270,04/19/2023,02:10 PM,103,99,90
271,04/19/2023,02:10 PM,102,116,89
272,04/19/2023,02:37 PM,112,123,99
273,04/19/2023,03:10 PM,115,122,102
274,04/19/2023,03:10 PM,119,95,106
275,04/19/2023,06:05 PM,111,114,98
276,04/19/2023,06:05 PM,124,96,111
277,04/19/2023,06:10 PM,104,120,91
278,04/20/2023,07:10 PM,110,118,97
279,04/20/2023,12:35 PM,104,120,91
280,04/20/2023,03:05 PM,124,96,111
281,04/20/2023,05:35 PM,116,106,103
282,04/20/2023,05:40 PM,100,102,87
283,04/20/2023,06:40 PM,123,103,110
284,04/21/2023,08:40 PM,98,115,85
285,04/21/2023,08:45 PM,113,99,100
286,04/21/2023,01:20 PM,123,103,110
287,04/21/2023,05:35 PM,116,106,103
288,04/21/2023,05:40 PM,121,107,108
289,04/21/2023,06:05 PM,114,101,101
290,04/21/2023,06:05 PM,100,102,87
291,04/21/2023,06:05 PM,124,118,111
292,04/21/2023,06:20 PM,122,110,109
293,04/22/2023,07:05 PM,105,112,92
294,04/22/2023,07:10 PM,120,111,107
295,04/22/2023,07:10 PM,95,104,82
296,04/22/2023,08:38 PM,96,108,83
297,04/22/2023,08:40 PM,98,115,85
298,04/22/2023,09:10 PM,119,97,106
299,04/22/2023,09:15 PM,113,99,100
300,04/22/2023,12:05 PM,124,118,111
301,04/22/2023,01:10 PM,120,111,107
302,04/22/2023,01:20 PM,123,103,110
303,04/22/2023,02:05 PM,100,102,87
304,04/22/2023,02:10 PM,117,109,104
305,04/22/2023,02:15 PM,117,109,104
306,04/22/2023,03:05 PM,113,99,100
307,04/22/2023,03:05 PM,121,107,108
308,04/22/2023,05:35 PM,116,106,103
309,04/22/2023,06:05 PM,114,101,101
310,04/22/2023,06:05 PM,105,112,92
311,04/22/2023,06:10 PM,95,104,82
312,04/22/2023,06:20 PM,122,110,109
313,04/23/2023,07:10 PM,98,115,85
314,04/23/2023,08:07 PM,96,108,83
315,04/23/2023,08:40 PM,119,97,106
316,04/23/2023,11:05 AM,100,102,87
317,04/23/2023,12:35 PM,122,110,109
318,04/23/2023,12:35 PM,114,101,101
319,04/23/2023,12:35 PM,116,106,103
320,04/23/2023,12:35 PM,124,118,111
321,04/23/2023,12:40 PM,121,107,108
322,04/23/2023,12:40 PM,117,109,104
323,04/23/2023,01:10 PM,120,111,107
324,04/23/2023,01:10 PM,95,104,82
325,04/23/2023,01:20 PM,123,103,110
326,04/23/2023,01:35 PM,105,112,92
327,04/23/2023,03:07 PM,96,108,83
328,04/23/2023,03:10 PM,98,115,85
329,04/23/2023,03:10 PM,119,97,106
330,04/23/2023,06:10 PM,113,99,100
331,04/24/2023,05:10 PM,117,102,104
332,04/24/2023,05:35 PM,114,104,101
333,04/24/2023,05:40 PM,121,110,108
334,04/24/2023,05:40 PM,106,105,93
335,04/24/2023,06:07 PM,118,107,105
336,04/24/2023,06:20 PM,122,109,109
337,04/24/2023,06:40 PM,120,124,107
338,04/24/2023,06:40 PM,95,101,82
339,04/25/2023,08:38 PM,96,112,83
340,04/25/2023,08:40 PM,98,108,85
341,04/25/2023,08:45 PM,113,97,100
342,04/25/2023,05:10 PM,117,102,104
343,04/25/2023,05:35 PM,114,104,101
344,04/25/2023,05:35 PM,116,103,103
345,04/25/2023,05:40 PM,121,110,108
346,04/25/2023,05:40 PM,106,105,93
347,04/25/2023,05:40 PM,100,119,87
348,04/25/2023,06:07 PM,118,107,105
349,04/25/2023,06:10 PM,99,111,86
350,04/25/2023,06:20 PM,122,109,109
351,04/25/2023,06:40 PM,123,115,110
352,04/25/2023,06:40 PM,120,124,107
353,04/25/2023,06:40 PM,95,101,82
354,04/26/2023,08:38 PM,96,112,83
355,04/26/2023,08:40 PM,98,108,85
356,04/26/2023,08:45 PM,113,97,100
357,04/26/2023,11:35 AM,106,105,93
358,04/26/2023,12:05 PM,114,104,101
359,04/26/2023,12:07 PM,118,107,105
360,04/26/2023,12:10 PM,117,102,104
361,04/26/2023,12:10 PM,120,124,107
362,04/26/2023,12:40 PM,95,101,82
363,04/26/2023,02:40 PM,98,108,85
364,04/26/2023,05:35 PM,116,103,103
365,04/26/2023,05:40 PM,121,110,108
366,04/26/2023,05:40 PM,100,119,87
367,04/26/2023,06:10 PM,99,111,86
368,04/26/2023,06:20 PM,122,109,109
369,04/26/2023,06:40 PM,123,115,110
370,04/27/2023,08:38 PM,96,112,83
371,04/27/2023,08:45 PM,113,97,100
372,04/27/2023,11:20 AM,122,109,109
373,04/27/2023,11:35 AM,116,103,103
374,04/27/2023,12:05 PM,100,119,87
375,04/27/2023,01:20 PM,123,115,110
376,04/27/2023,02:45 PM,113,97,100
377,04/27/2023,03:07 PM,96,112,83
378,04/27/2023,05:40 PM,101,114,88
379,04/27/2023,06:10 PM,99,111,86
380,04/27/2023,06:10 PM,107,121,94
381,04/27/2023,06:40 PM,120,108,107
382,04/28/2023,07:05 PM,105,124,92
383,04/28/2023,03:10 PM,120,108,107
384,04/28/2023,05:40 PM,109,123,96
385,04/28/2023,06:07 PM,118,119,105
386,04/28/2023,06:10 PM,104,117,91
387,04/28/2023,06:10 PM,99,122,86
388,04/28/2023,06:10 PM,107,121,94
389,04/29/2023,07:05 PM,105,124,92
390,04/29/2023,07:10 PM,110,100,97
391,04/29/2023,07:10 PM,95,96,82
392,04/29/2023,07:40 PM,102,98,89
393,04/29/2023,08:40 PM,112,106,99
394,04/29/2023,09:10 PM,103,97,90
395,04/29/2023,11:10 AM,101,114,88
396,04/29/2023,12:05 PM,111,116,98
397,04/29/2023,01:10 PM,120,108,107
398,04/29/2023,02:07 PM,118,119,105
399,04/29/2023,03:05 PM,109,123,96
400,04/29/2023,03:07 PM,112,106,99
401,04/29/2023,03:10 PM,104,117,91
402,04/29/2023,04:10 PM,101,114,88
403,04/29/2023,04:10 PM,110,100,97
404,04/29/2023,05:05 PM,111,116,98
405,04/29/2023,05:05 PM,115,113,102
406,04/29/2023,06:05 PM,105,124,92
407,04/29/2023,06:10 PM,107,121,94
408,04/29/2023,06:10 PM,95,96,82
409,04/30/2023,07:10 PM,102,98,89
410,04/30/2023,08:10 PM,103,97,90
411,04/30/2023,11:05 AM,109,123,96
412,04/30/2023,12:35 PM,104,117,91
413,04/30/2023,12:35 PM,111,116,98
414,04/30/2023,12:37 PM,118,119,105
415,04/30/2023,12:40 PM,101,114,88
416,04/30/2023,01:10 PM,120,108,107
417,04/30/2023,01:10 PM,107,121,94
418,04/30/2023,01:10 PM,95,96,82
419,04/30/2023,01:35 PM,105,124,92
420,04/30/2023,02:10 PM,102,98,89
421,04/30/2023,03:05 PM,115,113,102
422,04/30/2023,03:07 PM,112,106,99
423,04/30/2023,03:10 PM,103,97,90
424,04/30/2023,06:10 PM,110,100,97
425,05/01/2023,12:10 PM,99,122,86
426,05/01/2023,12:15 PM,99,122,86
427,05/01/2023,06:05 PM,111,123,98
428,05/01/2023,06:05 PM,124,117,111
429,05/01/2023,06:10 PM,104,118,91
430,05/02/2023,07:10 PM,110,113,97
431,05/02/2023,08:40 PM,115,106,102
432,05/02/2023,09:10 PM,103,100,90
433,05/02/2023,05:40 PM,121,116,108
434,05/02/2023,05:40 PM,109,122,96
435,05/02/2023,06:05 PM,111,123,98
436,05/02/2023,06:05 PM,124,117,111
437,05/02/2023,06:10 PM,104,118,91
438,05/02/2023,06:10 PM,107,120,94
439,05/02/2023,06:40 PM,108,114,95
440,05/02/2023,06:45 PM,97,96,84
441,05/03/2023,07:05 PM,105,98,92
442,05/03/2023,07:10 PM,110,113,97
443,05/03/2023,07:40 PM,102,95,89
444,05/03/2023,08:40 PM,115,106,102
445,05/03/2023,08:40 PM,112,119,99
446,05/03/2023,09:10 PM,103,100,90
447,05/03/2023,12:40 PM,101,99,88
448,05/03/2023,01:05 PM,105,98,92
449,05/03/2023,01:10 PM,110,113,97
450,05/03/2023,03:10 PM,115,106,102
451,05/03/2023,03:10 PM,103,100,90
452,05/03/2023,05:40 PM,101,99,88
453,05/03/2023,05:40 PM,121,116,108
454,05/03/2023,05:40 PM,109,122,96
455,05/03/2023,06:05 PM,111,123,98
456,05/03/2023,06:05 PM,124,117,111
457,05/03/2023,06:10 PM,104,118,91
458,05/03/2023,06:10 PM,107,120,94
459,05/03/2023,06:40 PM,108,114,95
460,05/03/2023,06:45 PM,97,96,84
461,05/04/2023,07:40 PM,102,95,89
462,05/04/2023,08:40 PM,112,119,99
463,05/04/2023,12:05 PM,111,123,98
464,05/04/2023,12:10 PM,101,99,88
465,05/04/2023,12:10 PM,121,116,108
466,05/04/2023,12:15 PM,97,96,84
467,05/04/2023,01:10 PM,108,114,95
468,05/04/2023,01:10 PM,107,120,94
469,05/04/2023,02:10 PM,102,95,89
470,05/04/2023,02:37 PM,112,119,99
471,05/04/2023,03:10 PM,109,122,96
472,05/04/2023,05:10 PM,104,118,91
473,05/05/2023,01:20 PM,123,109,110
474,05/05/2023,05:35 PM,116,118,103
475,05/05/2023,05:40 PM,106,107,93
476,05/05/2023,05:40 PM,121,124,108
477,05/05/2023,06:05 PM,100,104,87
478,05/05/2023,06:10 PM,99,102,86
479,05/05/2023,06:10 PM,117,120,104
480,05/05/2023,06:20 PM,122,114,109
481,05/06/2023,07:10 PM,108,112,95
482,05/06/2023,07:15 PM,97,101,84
483,05/06/2023,08:38 PM,96,105,83
484,05/06/2023,08:40 PM,98,111,85
485,05/06/2023,08:40 PM,115,103,102
486,05/06/2023,09:10 PM,119,110,106
487,05/06/2023,09:15 PM,113,95,100
488,05/06/2023,01:15 PM,97,101,84
489,05/06/2023,01:20 PM,123,109,110
490,05/06/2023,03:10 PM,99,102,86
491,05/06/2023,03:10 PM,121,124,108
492,05/06/2023,05:10 PM,117,120,104
493,05/06/2023,05:35 PM,116,118,103
494,05/06/2023,05:40 PM,106,107,93
495,05/06/2023,06:10 PM,108,112,95
496,05/06/2023,06:15 PM,100,104,87
497,05/06/2023,06:15 PM,122,114,109
498,05/06/2023,06:15 PM,113,95,100
499,05/07/2023,07:10 PM,98,111,85
500,05/07/2023,07:40 PM,115,103,102
501,05/07/2023,08:07 PM,96,105,83
502,05/07/2023,08:40 PM,119,110,106
503,05/07/2023,10:35 AM,122,114,109
504,05/07/2023,12:35 PM,116,118,103
505,05/07/2023,12:35 PM,100,104,87
506,05/07/2023,12:40 PM,99,102,86
507,05/07/2023,12:40 PM,117,120,104
508,05/07/2023,12:40 PM,121,124,108
509,05/07/2023,01:10 PM,108,112,95
510,05/07/2023,01:15 PM,97,101,84
511,05/07/2023,01:20 PM,123,109,110
512,05/07/2023,03:05 PM,113,95,100
513,05/07/2023,03:07 PM,96,105,83
514,05/07/2023,03:10 PM,98,111,85
515,05/07/2023,03:10 PM,119,110,106
516,05/07/2023,03:10 PM,106,107,93
517,05/07/2023,06:10 PM,115,103,102
518,05/08/2023,05:10 PM,117,101,104
519,05/08/2023,05:35 PM,116,102,103
520,05/08/2023,05:35 PM,114,121,101
521,05/08/2023,06:05 PM,124,112,111
522,05/08/2023,06:40 PM,123,97,110
523,05/08/2023,06:40 PM,108,107,95
524,05/08/2023,06:40 PM,95,103,82
525,05/09/2023,08:38 PM,96,110,83
526,05/09/2023,08:40 PM,119,105,106
527,05/09/2023,08:40 PM,98,109,85
528,05/09/2023,08:45 PM,113,111,100
529,05/09/2023,05:10 PM,117,101,104
530,05/09/2023,05:35 PM,116,102,103
531,05/09/2023,05:35 PM,114,121,101
532,05/09/2023,05:40 PM,106,99,93
533,05/09/2023,05:40 PM,100,118,87
534,05/09/2023,06:05 PM,124,112,111
535,05/09/2023,06:20 PM,122,104,109
536,05/09/2023,06:40 PM,123,97,110
537,05/09/2023,06:40 PM,120,115,107
538,05/09/2023,06:40 PM,108,107,95
539,05/09/2023,06:40 PM,95,103,82
540,05/10/2023,08:38 PM,96,110,83
541,05/10/2023,08:40 PM,119,105,106
542,05/10/2023,08:40 PM,98,109,85
543,05/10/2023,08:45 PM,113,111,100
544,05/10/2023,11:35 AM,116,102,103
545,05/10/2023,11:35 AM,124,112,111
546,05/10/2023,12:10 PM,117,101,104
547,05/10/2023,12:40 PM,95,103,82
548,05/10/2023,02:40 PM,119,105,106
549,05/10/2023,02:40 PM,98,109,85
550,05/10/2023,02:45 PM,113,111,100
551,05/10/2023,03:05 PM,100,118,87
552,05/10/2023,03:07 PM,96,110,83
553,05/10/2023,05:35 PM,114,121,101
554,05/10/2023,05:40 PM,106,99,93
555,05/10/2023,06:20 PM,122,104,109
556,05/10/2023,06:40 PM,123,97,110
557,05/10/2023,06:40 PM,120,115,107
558,05/10/2023,06:40 PM,108,107,95
559,05/11/2023,11:35 AM,106,99,93
560,05/11/2023,12:10 PM,120,115,107
561,05/11/2023,01:10 PM,108,107,95
562,05/11/2023,06:05 PM,124,121,111
563,05/12/2023,08:40 PM,98,113,85
564,05/12/2023,08:40 PM,112,105,99
565,05/12/2023,05:40 PM,101,119,88
566,05/12/2023,05:40 PM,109,106,96
567,05/12/2023,06:05 PM,111,99,98
568,05/12/2023,06:05 PM,114,116,101
569,05/12/2023,06:05 PM,124,121,111
570,05/12/2023,06:07 PM,118,122,105
571,05/12/2023,06:10 PM,117,96,104
572,05/12/2023,06:10 PM,104,97,91
573,05/13/2023,07:10 PM,120,123,107
574,05/13/2023,07:10 PM,107,110,94
575,05/13/2023,07:10 PM,95,108,82
576,05/13/2023,07:40 PM,102,100,89
577,05/13/2023,08:40 PM,98,113,85
578,05/13/2023,08:40 PM,112,105,99
579,05/13/2023,09:10 PM,103,115,90
580,05/13/2023,12:05 PM,124,121,111
581,05/13/2023,12:10 PM,101,119,88
582,05/13/2023,12:10 PM,109,106,96
583,05/13/2023,01:10 PM,120,123,107
584,05/13/2023,02:07 PM,118,122,105
585,05/13/2023,03:07 PM,112,105,99
586,05/13/2023,03:10 PM,104,97,91
587,05/13/2023,05:10 PM,117,96,104
588,05/13/2023,06:05 PM,114,116,101
589,05/13/2023,06:10 PM,95,108,82
590,05/13/2023,06:15 PM,103,115,90
591,05/13/2023,06:15 PM,107,110,94
592,05/14/2023,07:10 PM,98,113,85
593,05/14/2023,07:10 PM,102,100,89
594,05/14/2023,10:35 AM,117,96,104
595,05/14/2023,11:35 AM,111,99,98
596,05/14/2023,12:35 PM,114,116,101
597,05/14/2023,12:35 PM,124,121,111
598,05/14/2023,12:37 PM,118,122,105
599,05/14/2023,12:40 PM,101,119,88
600,05/14/2023,12:40 PM,109,106,96
601,05/14/2023,01:10 PM,120,123,107
602,05/14/2023,01:10 PM,107,110,94
603,05/14/2023,01:10 PM,95,108,82
604,05/14/2023,02:10 PM,102,100,89
605,05/14/2023,03:07 PM,112,105,99
606,05/14/2023,03:10 PM,103,115,90
607,05/14/2023,03:10 PM,98,113,85
608,05/14/2023,03:35 PM,111,99,98
609,05/14/2023,06:10 PM,104,97,91
610,05/15/2023,03:05 PM,111,99,98
611,05/15/2023,05:35 PM,114,96,101
612,05/15/2023,06:07 PM,118,124,105
613,05/15/2023,06:10 PM,104,119,91
614,05/15/2023,06:45 PM,97,95,84
615,05/16/2023,07:05 PM,105,122,92
616,05/16/2023,07:10 PM,110,123,97
617,05/16/2023,07:40 PM,102,106,89
618,05/16/2023,08:40 PM,112,98,99
619,05/16/2023,08:40 PM,115,108,102
620,05/16/2023,08:45 PM,113,100,100
621,05/16/2023,09:10 PM,103,120,90
622,05/16/2023,05:35 PM,114,96,101
623,05/16/2023,05:40 PM,101,116,88
624,05/16/2023,05:40 PM,109,111,96
625,05/16/2023,06:07 PM,118,124,105
626,05/16/2023,06:10 PM,104,119,91
627,05/16/2023,06:10 PM,99,121,86
628,05/16/2023,06:45 PM,97,95,84
629,05/17/2023,07:05 PM,105,122,92
630,05/17/2023,07:10 PM,110,123,97
631,05/17/2023,07:10 PM,107,117,94
